inc_pc_c6_value,inc_pc_c6_grid
8.14283977535e-06,-391
.0000478588006407,2891.265306122449
.0001144222797412,6173.530612244898
.000256290717317,9455.795918367348
.0006318102129039,12738.0612244898
.0012311426953184,16020.32653061224
.0020874381420811,19302.5918367347
.0029337730687276,22584.85714285714
.003668651569235,25867.12244897959
.0042089116228008,29149.38775510204
.0046432785794416,32431.65306122449
.0050240483746834,35713.91836734694
.0053458642511193,38996.18367346939
.0055563928365242,42278.44897959184
.0054041077551709,45560.71428571429
.004988627672687,48842.97959183674
.004522443403506,52125.24489795919
.0041813131345244,55407.51020408163
.003940547544392,58689.77551020408
.003975967436418,61972.04081632653
.00414616732621,65254.30612244898
.004225277030244,68536.57142857143
.0042878528920672,71818.83673469388
.004116897360593,75101.10204081633
.0036579736834092,78383.36734693879
.0030256859411155,81665.63265306123
.0026808789116057,84947.89795918368
.0022690430053942,88230.16326530612
.0019456136544706,91512.42857142858
.001733023036453,94794.69387755102
.0014632417801915,98076.95918367348
.0010864788564368,101359.2244897959
.0006787649562781,104641.4897959184
.0005588225901954,107923.7551020408
.0004595040310916,111206.0204081633
.0004105758375391,114488.2857142857
.000358082652781,117770.5510204082
.0003526689759683,121052.8163265306
.0003730716947876,124335.0816326531
.0003396569779733,127617.3469387755
.0002442401617035,130899.612244898
.0001390989043009,134181.8775510204
.0000879440868783,137464.1428571429
.0000356193374676,140746.4081632653
.0000143619614181,144028.6734693878
7.92755932215e-06,147310.9387755102
.0000101244982016,150593.2040816327
.0000104288382184,153875.4693877551
8.84057937253e-06,157157.7346938776
5.35972166397e-06,160440
